review,label
나 마음속 엽기적인그녀 전지현 뿐입니,0
스토리 부실 배우 믿고 막 만든 영화 같 영화 끝났 기분 머 너무 별로 임,0
리메이크 역시 명작 굿굿,1
욕 실컷 쓰 그럼 삭제 되,0
다큐 다큐 다큐 다큐 다큐 다큐,0
용도 없고 너무 어이 없어 남자친구 링 영화 게속 웃엇음 내용 없고 그냥 눈 마주 첫 다하면 옷벗,0
핵 노잼 였 보지 마세,0
로 봤 정말 온 몸 다양한 스포츠 액션 느끼 본 영화 조마조마 입 떡 벌어지 하는 리얼 스포츠 액션 시간 훅 지나간 영화 간만 진짜 리얼 액션영화 본,1
요즘 영화 볼 없어 공포영화 봤 꿀 잼,1
아이 너무 재미있어 해 아이 있는 집은 꼭 볼 영화,1
최악 진짜 뛰 쳐 돈 아까워 봤,0
좋 좋 좋 좋,1
꼭 보세 가슴 뭉클,1
이건 꼭봐 되는 명작,1
평론가 평점 보고 혹시 했 평점 알바 진짜 있다 알 됐 진짜 재미없 스토리 연기 연출 전부 별 볼일 없다 정말 루즈 영화 였 벤허 이름 아까운 영화,0
당연히 일어나지 말 야할 일 당연히 해야 할 일 보여 뿐인 영화 왜 가슴 먹 먹 지 까,1
영화 점 되는 평점 조작 심한 같아 점 줍니 혹시 부자 안보 봤 재미 더 있었 모르 이영화 천만 강동원 파워 엄청나긴 한 가봅,0
구 이형 언진 누나 걸 왜,0
자연스러운 진행 속 폭풍 감동,1
이 재밌다 놀라 따름 평점 너무 높네,0
걸 영화 가 아깝 뜬금 포로 원더우먼 같 은애 괴물 뭔 스토리 개 박살 났,0
지금 보고 진짜 재미 조 낸 없다 시카 리오 반 반도 따라간 거저 거 짜 집기 흔적 역 하다,0
딸 민지 아들 너무 생겨 몰입 안된,0
제목 내용 허 접 자체 첫 장면 스케일 기대 했 그게 였 정리 덜 된 생각 과 현실 교차 영화 기법 그닥 허 접,0
당신 있었 지금 내 있,1
일단 분위기 무섭 좀비 자주 나오고 잔인 이런 장르 좋아하는 저 좋 스토리 진짜 병맛 요 별점 점 적당한,0
지렸 진짜 말 인 나온,1
류 쓰레기 반공 영화 시간 아깝 진심 극혐,0
시간 아깝 진정,0
보고 영화 속 인물 찾아보게 됩 실제 의열단 더 더욱 가슴 먹 먹 했 배우 연기력 말할 없네,1
재밌 재밌네 한번 보세 마동석 굿,1
근래 본영 화중 정말 재밌게 봤,1
강동원 춤출 때 빵 터지,1
김기덕 얼마나 과대 평가됬 이영화 보고 알 됬,0
진짜 재미없 강동원 억지 연기 황정민 똑같 캐릭터 연기 물론 연출 젤 별로 였 영화,0
오랫 마음 울리는 영화 보았 황옥 폭파 사건 배경 영화 역사 대해 더 공 부하 렵니 지금 늘 감사하겠 여러 번의 실패 딛 일어나야 성공할 수 있다 새겨 봅,1
놀라는 재미 감독 임,1
평론가 왜 눈 높지,1
내 셜록 볼라 극장 맨앞 목 결리 면서 까지 사수 햇,1
왜 평점 체크 마이너스 없 이 영화 보는 분도 안 걸렸 김남주 돈 투자 남편 류 질 무비 만들어 주신 영화 왜 못 만들 김정태 불쌍 하네,0
지금 레오 영화 가장 힘들 찍었 영화 가장 재미없 영화 한편 생존 다큐 보는 같 너무 지루해 몇번 졸았,0
난 보는 지겨웠 영화 보는 중간 화장실 간 처음 옆 친구 은 잤 스토리 좀 이상해 가급 전개 예측할 스토리 임 지겨워,0
아주 좋 편 명작,1
일빠 오타쿠 장난 똥 때리 시작하네,0
너무 재밌어 꿀잼,1
아수라 아수라,0
뜬금 없 는걸 치자 점 줘 아깝 않은 영화 돈 시간 빼앗 영화 보다 뻔함,0
유익한 시간 이었,1
이상윤 팬심 개봉 날 기대하고 봤 기대 이 봐 예고편 스토리 전개 보여 영화 그냥 반전 확인하는 그런 느낌 들었 이상윤 심쿵 매력 은 점,0
꿀잼 감동 있고 재미 있,1
메퇴 들 고기 잔치 열고,0
안녕하세 반갑,1
나도 해병 출신 인천 상륙작전 통해 서울 수복 하며 중앙 청 하늘 높이 올린 태극기 뒤 숨겨 엄청난 희생 애국심 다시 한 번 느껴 봅 굿굿굿,1
역시 이런 걸 영화관 관람 해야 하죠,1
잠온 진심 왠만하면 극장 보지 마라,0
아이 즐겁 봤,1
이건 뭐 막장,0
졸잼 솔직히 인천 상륙작전 하면 맥아더 장군 떠오르는 걸 보고 여러 위인 알 된거 같,1
정녕 내 이상한 건가 너무 기대 컷 평점 너무 높네,0
몇번 졸면 봄 쓰레기 영화 하나 추가,0
정말 순수하고 첫사랑 떠올리는 영화 고해 야할 재미있어,1
돼 쫌 도 그려 줬,0
영화 아니 쓰레기 저런 배우 이따 구 영화 왜 했 모르 고양이 도 괴기 딸 예쁨,0
내용 중점 뒀 잔인 연출 중점 둬 그런 보는 적응 안되 거북 했 잔인 거 좋아하는 사람 보세,0
급하게 만든 내용 처럼 보이 티브 본 자두 더 재미있었,0
동화 같은 영화 가을 보기 정말 좋 영화 입니,1
이 배우 재미없 만들기 힘들 영화 가 처음 영화관 나갈 진지하게 고민했 흔한 시간 때우기 용의 시간 아까 같,0
디지 발 걸 영화 만들어 마고 로비 멱살 캐리 적 점 줌,0
애기 보네 재밌게 봣어용,1
뭐 이 영화 뭘 말하고 까,0
완전 재기 발랄 신선함,1
내 편의 추억 송 리채 박살 났,0
코난 역시 잼 따,1
캐릭터 트러블 갖는 것 좋 것 캐릭터 트러블 밖 빠져나오는 것 사기,0
옛날 소설 때 읽었 영화로 보니 슬픔 더 실감 나게 다가오네,1
사실 좋아하는 애니 이번 건 정말 지루했 역시 뭐 스토리 가장 중요해 이건 너무 허 접,0
은근 노잼 보진 않았 강하늘 부분 마음 들어서 보려 했 실패 굿바이,0
재밌어 굿 오우,1
할리퀸 딱히 예쁘 않은,0
기대 봤 실망 무료 봐 다행 요 정신 없고 말 그대로 아수라 요,0
주인공 김 대리 전화통화 내용 좀비 원인 대한 상황 설명 마니 부족했 슴 믿도 끝 생긴 좀비 들보 어이 없어 웃음 이남 물리 자마자 바로 좀비 되 다른사람 공격 하는 외국 좀비 영화 비교 됨 우리나라 좀비 바이러스 성격 급한 가봄 내용 너무 단순,0
중간 지루한 부분 있었 대체 재미 잇었 욤,1
인간 사랑 잘 다룬 영화 입니,1
아저씨 매우 끈질김 착한 남자 애 불쌍,1
케이블 하는 보고 시간 아깝 드는 신비 아파트 차라리 잼,0
잼남 열자 열자 열자 열자,1
재밌네 다만 역사 희생한 여군 장교 많다 했 그런 좀 있었 하는 아쉬움 남네 재미 면 역사 사실 재 조명 부분 좋 영화 였,1
담 하게 지켜보게 된 어떻 그 맡은 일 수행하는 그 결과 대단했,1
평론가 솔직히 초등학교 나 할 있는 아닌 수준 봐,1
호불호 갈리 저 그닥,0
배우 얼굴 보러 가는 영화,0
처음 끝 눈 뗄 없는 몰입 감,1
웃지 연기하신 근 재 머리 숙여 사죄 해 제작 진,0
세월 흘렀 해서 진실 변하는 것 아닙니 오늘 평화 수많 이름 없는 영웅 헌신 있었 가능한 것임 항상 기억해야 합,1
아련 하게 남는 영화,1
귀여운 드로이드 새로워 스톰 트루 퍼 간지 작살 데쓰 트루 퍼 눈 깃 거리 많네,1
급 에로영화 함,0
진짜 꿀 잼,1
이병 현 특별출연 아니 조연 입니,1
후기 보고 걱정 반 기대 반 였 지루하지 않고 동화 보는 듯 했,1
딸 볼 감동 영화,1
몰입도 완전 짱 진짜 꼭 보세,1
아이 교육 용 좋 듯 캐릭터 너무 귀여워,1
시작 넘 지루해서 중간 나오고 싶었,0
역시 엑스맨 학창시절 오락 어른 되 영화로 진짜 하나 하나 챙겨 찾아보는 진짜 재밌다 여분 봤,1
새벽 보면 완벽하고 생각 많아지는 영화,1
재밌어 멋있어,1
시간 돈 아까웠 영화 번 다시 보고 않,0
진짜 영화 반 울면 봤 정말 재밌었 도경수 조정석 배우 박신혜 수고하셨,1
전형 헬 조선영 이 극장 볼 영화 까 이런 볼라 그냥 드라마 보는 훨낫,0
가슴 뭉클했던 시간 감사합,1
야한 영화 보지 마세,0
더빙 기 막힙니 시간 맞으 더빙 보시 좋,1
년 인생 영화 보면 잠든 적은 처음 입니 물론 호불호 확실히 갈릴 것 같으 개인 정말 맞았 영화,0
왕초보 영어 탈출 해커 스톡,0
미국 개그 좋아하는 편이 첨 잼 잇는 듯 예고편 입니 지아이조 이후 올 영화 꿀잠 잤,0
아씨 봤,0
정말 유쾌 재밌었 영화 였,1
최고다 정말 마블 영화 만들어 야한,1
차승원 연기 소름 우리 나라 이런 훌륭한 분 있었 감동,1
일본 판 공부의신 요즘 일본 영화 치 좀 낫 지금 만나러 갑 는 잼 봤,0
최악 영화 여성 관객 폭력 남성 관객 야동 보는 불쾌 집 가고 감독 포장 놓 의도 제대로 전달되 의문 입니 흥행 위해서 자극 요소 과도 하게 집합 시켜 은 아닐 싶네,0
셜록 시리즈 보고 봤 당연 점,1
영화 보면 가장 큰 아쉬움 굳이 보여 될 부분 너무 많고 장르 불분 명함 우스운 액션 제작비 없으 다른 방법 긴장감 표현할 있었 아쉬움 결론 보는 부담스럽 손발 오그 들 불편했,0
정말 재미있게 봤 현실 바탕 역사 사실 었다 정말 감동 이었 은근 배우 많더 추성훈 김선아 등등 긴장감 넘치 손 땀 쥐 봤 능 마지막 태극기 흔들 아들 찾는 모습 너무 슬펐,1
편리하고 좋,1
거머 내 이상한 돈 아깝,0
돈 주고 보기 아까 움 평점 개도 움,0
모자란 배우 무슨 감동 받겠 속이 글러 먹었,0
슬픕 지금 현실 그때 현실,1
왜 바이러스 설명 없냐 딸 찾아 삼만리,0
방금 아이 봤 아이 저 너무 재미있게 봤 유머러스 부분 많고 액션 멋있네 스케일 크,1
완젼 잼 추천 합,1
재밌는 마지막 뭐 시빌 워 나오 결말,1
정말 그 시대 잘 표현한 것 같 너무 감동 게 잘 봤 최고,1
박찬욱 감독 왜 하필 김민희 주연 했 영화 판 알 있었 박찬욱 싫어진 김민희 영화계 사라져,0
감사한 영화 자,1
진심 존나 재밌어 죽는,1
나쁘 않았 조금 지루했,1
기대했 생각,1
우리 테 일어날 수 있 우리 아이 우리 세상 제일 안전하 가장 무서운 나라 살 있 뉴스타파 응원 합,1
정밀 마음 움직이는 영화 정치인 가장 봐 야하는 영화 따뜻한 사랑 복지 실행 되었 좋,1
에고 내 왜 봤,0
말 믿어 재미없 급 원한 시간 남아 돈 면,0
최고 노무현 대통령 너무 그립,1
봐 봐 봐 봐 봐,1
진짜 개봉 날 기다리 오늘 봤 또 보고 영화 역시 마블 로다주 너무 멋있 또 보러 갈 예정,1
아주 유쾌 속 시원했 이런 영화 또 나왔 좋,1
평점 점도 아깝 제작비 얼마 들였 괜 기 대감 예고편 다 예고편 봐 영화 본 심하 심한 영화 디브이 디 금방 올라올 듯 평점 점도 아깝 뭘 겁나 해보려 노력한 흔적 보이 그거 때문 더 거지,0
그냥 볼 만해 중간 잤,1
김성수 감독 정우성 무사 재밌게 봤 신 이런 영화 만들 마세 가족 보고 기분 더러워져 나와 버렸 막장 스토리 사람 난도질 차라리 좀비 영화 보지,0
이 영화 진심 쓰레기,0
마블 시리즈 사상 최악 같 용이 좀 이상함,0
이진욱 작품 보는 눈 없다 걸 다시 한번 증명하는 영화 시그널 겹 치는 부분 촬영 시기 시그널 방영 앞 할 없다 같은 소재 그지같 찍기 어려 조정석 연기 와중 갑,0
할리퀸 시작해서 할리퀸 끝난 영화 마고 로비 하드캐리,0
우리나라 영화 이정 수준 일 싶네 스토리 개연 성도 없고 초등학교 발표회 수준,0
셜록 드라마 먼저 봐 더 이해 잘되는 작품 순서 상관없 영화 보고 이해 안되 재미없 빼액 거리 건 보기 싫다 그럼 셜록 영화 감독 드라마 본 애 까지 고려해서 앞뒤 이야기 총 동원 넣어 하나 그럼 시리즈 물 졸려 보겠,1
캐스팅 지리 캬,1
공포영화 하면 거부 감 드는 이건 아프리카 설정 오히려 친숙하 다가와 잘 볼 수 있었 같다 마치 진짜 아프리카 티비 시청 하는 기분 였,1
원더우먼 나타나서 펀치 날릴 때 존멋 지 린다 진짜,1
소재 좋 뭔가 아쉽,0
재밌어,1
영화 보고 장면 화려해서 영화 보고 왔 실감 납,1
심 미적 심 아름다운 영화,1
볼거리 가득하고 재밌네 유,1
재 밋음재밋음재밋 음,1
멀 않은 미래 같은 영화,1
나도 엠뷸런스타 집 가고,0
원작 봐 그런 엄청난 신선함 느낌,1
꿀 잼 누가 재미없 정도 내 생각 했 때 충분히 잘 만들었 배우 연기 잘했 난 만족했,1
나 뿌리 돌아보고 희생한 분 생각 해볼 수 있었 좋 기회 였 전문가 평점 보고 평론 대해 느끼 또한 많네,1
볼 만해 생각 스토리 괜찮,1
재미있어 꼭 봐 돼 스타트렉 재밌어,1
제작비 반 알바 동원 하는 투자 했,0
마술사기단 아니 마법사 기단,0
맥아더 는 누구 때문 한반도 분단 고착 화가 이루어졌,0
정말 재밌게 봤,1
반공 계몽 잘만 만 탑 스타 해외 스타 모셔 와 똥 만들어 좌파 타령 캐캐 묵은 반공 잘 만들 재미없 재미없 말 못 하나,0
반전 좋 스토리 전개되 두 여자 감정 전개 개연 너무 없,0
이런 영화 이제 너무 지겹 않,0
진짜 재밌는 영화,1
난 별로 였 넘기 대했 봐 억지 감동 주기,0
재밌었 이정재 멋있,1
내용 억지 너무 심함,0
감동 눈 울 아이 무서워 한 공감 왜 하는 오빠생각 노래 부르는 순간 아들 눈 두 줄기 눈물 이 좋 영화 상업 영화 밀리 안타깝 좋 영화 가슴 먹먹케 되는 영화,1
반지 닦 고무 닦 금 모래 닦,0
영화 퍼즐 끼워 맞추기 아니,0
다큐 보는 초등 아이 실망하네,0
그냥 쭉 웃기 는걸 밀고 나가지 암 얘기 나오 뒷부분 계속 짜증 만났 연기 잘하던 왜 얼굴 똥 던져 이러 맙시,0
교육 참 좋 내용 영화 입니,1
연기 연기 자막 굿,1
다시 이 땅 전쟁 없기,1
삼류 영화 보면 후회한,0
이런 이제 너무 진부 함,0
진짜 잼,1
믿고 보는 본 시리즈 추천,1
점도 아깝 제작 홍보 치중 빈 껍데기 영화,0
파워레인저 보는,0
스토리 없고 액션 그냥,0
요즘 국민 꼭봐 야하는 영화 입니 꼭 보셍,1
평점 이부 풀려 점 정도 스릴 감은 아니었 스릴 감 넘치는 영화 넘쳐 난 이영화 끼 함,0
거 완전 하필 어린이날 개봉 없는 시간 내서 본 후회 돈 아깝 보는 도중 나가는 사람 있고 우리 아이 지루한 돌아다니 하품 좌석 눕 기도 어른 봐 흥미 거리 전혀 없 보고 완전 후회 이 개봉 할 영화 고,0
진짜 재미있 엇습 니 언제 다음 편이 나 올러,1
일단 플롯 연출 떠나 배성우 제외 전 출연자 연기 발바닥 수준 입니 배우 국어 책 읽 모든 감정 클리셰 그대로 따라가서 보는 불편하더 정말 연기력 이정 악평 하기 참 오랫 요,0
마지막 이정재 죽음 해,1
그냥 달달 거 뿐 아니 인생 대해서 도 생각할 수 있는 영화,1
보다 지겨워 잣음 봣는데 먼 내용 모르,0
아쉬움 남긴 뱃신 너무 좋 또 보고,1
완전 스릴 재밌네 자연도 너무 멋있고,1
그닥 기대 본영 정말 최고 영화 였 역사 책 적히 않았 역사 아쉽 기도 하면 역사 알 해주셔 감사할 따름 입니 꼭 보세 평론가 평안 좋 이해 안되는 관람객 입니,1
내용 인지도 모르 드라마 본 매니아 층 타겟 만든 같네 홈즈 좋아하는 영화 완전 별로,0
그냥 그럼 딱히 추천하고 않,0
너무 재미있었 비,1
보다 애기 발암 카 센터 형사 하는 보구 껏음 개 거슬림 와중 주인공 존잘,0
연기 아니 진짜 생존 너무 생생 하다,1
이 할리우드 영화,0
스크린 적은 볼 영화 이 영화 없네 견자단 엽문 계속 볼 있었 하는 생각 뿐입니 최고,1
쎈 영화 잔인 하긴 재밋음,1
혹시 하고 봤 역시 화장실 숨어 때 마동석 뜬금 없는 대화 법 소희 발언 기 마지막 공유 회상 씬 후 해외 호평 나 무슨 후진국 싸구려 영화 보는 알,0
스토리 막장 벨런스 붕괴 정말 오랜만 보면 욕 나오는 영화,0
도대체 뭘 하자 건지 돈 받아 하는 영화 란 생각,0
인천 상륙작전 추천합,1
영화 몰입 방해하는 곳곳 요소 영화 욕했슴,0
별 하나 아까운 급 좀비 영화 스토리 없 그냥 좀비 피해 도망 다니 죽고 끝남,0
평점 속았 지루함 끝판 끝 겨우 참고 가 나왔,0
